DEBUG 2024-07-25 15:14:19,686 autoreload File C:\Python312\Lib\asyncio\base_tasks.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,686 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\ckeditor_uploader\utils.py first seen with mtime 1721725603.773392
DEBUG 2024-07-25 15:14:19,686 autoreload File C:\Python312\Lib\xml\dom\minicompat.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,686 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\migrations\__init__.py first seen with mtime 1721725585.6597686
DEBUG 2024-07-25 15:14:19,687 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1721725585.6807816
DEBUG 2024-07-25 15:14:19,687 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\taggit\models.py first seen with mtime 1721725596.3058555
DEBUG 2024-07-25 15:14:19,687 autoreload File C:\Python312\Lib\keyword.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,688 autoreload File C:\Python312\Lib\linecache.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,688 autoreload File C:\Python312\Lib\optparse.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,689 autoreload File C:\Python312\Lib\asyncio\exceptions.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,689 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1721725580.9188643
DEBUG 2024-07-25 15:14:19,689 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\psycopg2\_range.py first seen with mtime 1721725571.5553756
DEBUG 2024-07-25 15:14:19,690 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\files\utils.py first seen with mtime 1721725585.4814553
DEBUG 2024-07-25 15:14:19,690 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1721725585.9284456
DEBUG 2024-07-25 15:14:19,690 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\checks\database.py first seen with mtime 1721725585.4574568
DEBUG 2024-07-25 15:14:19,690 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\management\sql.py first seen with mtime 1721725585.5110292
DEBUG 2024-07-25 15:14:19,691 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\docutils\parsers\rst\directives\__init__.py first seen with mtime 1721725574.1705718
DEBUG 2024-07-25 15:14:19,691 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\docutils\parsers\rst\languages\__init__.py first seen with mtime 1721725574.2149913
DEBUG 2024-07-25 15:14:19,691 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1721725585.550981
DEBUG 2024-07-25 15:14:19,692 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1721725585.4684596
DEBUG 2024-07-25 15:14:19,692 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\template\__init__.py first seen with mtime 1721725585.8489594
DEBUG 2024-07-25 15:14:19,692 autoreload File C:\Python312\Lib\ctypes\wintypes.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,692 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\transaction.py first seen with mtime 1721725585.5727222
DEBUG 2024-07-25 15:14:19,693 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\utils.py first seen with mtime 1721725585.5747166
DEBUG 2024-07-25 15:14:19,693 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\docutils\languages\__init__.py first seen with mtime 1721725574.132692
DEBUG 2024-07-25 15:14:19,694 autoreload File C:\Python312\Lib\__future__.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,694 autoreload File C:\Python312\DLLs\_overlapped.pyd first seen with mtime 1707236752.0
DEBUG 2024-07-25 15:14:19,694 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1721725585.6998699
DEBUG 2024-07-25 15:14:19,694 autoreload File C:\Python312\Lib\unittest\suite.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,696 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\postgres\fields\jsonb.py first seen with mtime 1721725584.2770119
DEBUG 2024-07-25 15:14:19,696 autoreload File C:\Python312\Lib\uuid.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,696 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\postgres\fields\utils.py first seen with mtime 1721725584.2790177
DEBUG 2024-07-25 15:14:19,697 autoreload File C:\Python312\Lib\selectors.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,698 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\postgres\fields\citext.py first seen with mtime 1721725584.274021
DEBUG 2024-07-25 15:14:19,698 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1721725585.7244687
DEBUG 2024-07-25 15:14:19,699 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1721725585.7074053
DEBUG 2024-07-25 15:14:19,699 autoreload File C:\Python312\Lib\unittest\__init__.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,699 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\exceptions.py first seen with mtime 1721725594.9801059
DEBUG 2024-07-25 15:14:19,700 autoreload File C:\Python312\Lib\email\charset.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,700 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1721725585.5797174
DEBUG 2024-07-25 15:14:19,700 autoreload File C:\Python312\DLLs\_bz2.pyd first seen with mtime 1707236752.0
DEBUG 2024-07-25 15:14:19,700 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1721725585.67578
DEBUG 2024-07-25 15:14:19,701 autoreload File C:\Python312\Lib\asyncio\runners.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,701 autoreload File C:\Python312\Lib\getpass.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,701 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1721725585.55357
DEBUG 2024-07-25 15:14:19,702 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\utils\__init__.py first seen with mtime 1721725585.9164474
DEBUG 2024-07-25 15:14:19,702 autoreload File C:\Python312\Lib\sqlite3\dbapi2.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,702 autoreload File C:\Python312\Lib\asyncio\selector_events.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,702 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\fields.py first seen with mtime 1721725594.981093
DEBUG 2024-07-25 15:14:19,703 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\template\autoreload.py first seen with mtime 1721725585.8503358
DEBUG 2024-07-25 15:14:19,703 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1721725578.8986676
DEBUG 2024-07-25 15:14:19,704 autoreload File C:\Python312\Lib\_weakrefset.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,704 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1721725585.7229304
DEBUG 2024-07-25 15:14:19,705 autoreload File C:\Python312\DLLs\_wmi.pyd first seen with mtime 1707236752.0
DEBUG 2024-07-25 15:14:19,705 autoreload File C:\Python312\Lib\asyncio\format_helpers.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,706 autoreload File C:\Python312\Lib\zipfile\__init__.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,706 autoreload File C:\Python312\Lib\email\mime\text.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,706 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\urls\conf.py first seen with mtime 1721725585.910431
DEBUG 2024-07-25 15:14:19,707 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1721725584.7967377
DEBUG 2024-07-25 15:14:19,707 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\ckeditor\configs.py first seen with mtime 1721725602.2513983
DEBUG 2024-07-25 15:14:19,707 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\postgres\search.py first seen with mtime 1721725584.262017
DEBUG 2024-07-25 15:14:19,707 autoreload File C:\Python312\Lib\html\parser.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,708 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1721725585.6627634
DEBUG 2024-07-25 15:14:19,708 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\settings.py first seen with mtime 1721725594.9986322
DEBUG 2024-07-25 15:14:19,709 autoreload File C:\Python312\Lib\difflib.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,709 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\postgres\fields\array.py first seen with mtime 1721725584.2730167
DEBUG 2024-07-25 15:14:19,709 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1721725585.5767157
DEBUG 2024-07-25 15:14:19,710 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1721725585.7264748
DEBUG 2024-07-25 15:14:19,710 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\__init__.py first seen with mtime 1721725594.9730234
DEBUG 2024-07-25 15:14:19,710 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1721725585.408877
DEBUG 2024-07-25 15:14:19,711 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\template\exceptions.py first seen with mtime 1721725585.8606372
DEBUG 2024-07-25 15:14:19,711 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\docutils\utils\roman.py first seen with mtime 1721725574.2625935
DEBUG 2024-07-25 15:14:19,712 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\psycopg2\sql.py first seen with mtime 1721725571.5619485
DEBUG 2024-07-25 15:14:19,712 autoreload File C:\Python312\Lib\asyncio\queues.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,712 autoreload File C:\Python312\Lib\asyncio\transports.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,713 autoreload File C:\Python312\Lib\bisect.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,713 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1721725585.7199273
DEBUG 2024-07-25 15:14:19,714 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\relations.py first seen with mtime 1721725594.9916291
DEBUG 2024-07-25 15:14:19,714 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\utils\log.py first seen with mtime 1721725585.963148
DEBUG 2024-07-25 15:14:19,714 autoreload File C:\Python312\DLLs\_lzma.pyd first seen with mtime 1707236752.0
DEBUG 2024-07-25 15:14:19,715 autoreload File C:\Python312\Lib\importlib\_abc.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,715 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\signals.py first seen with mtime 1721725585.6958697
DEBUG 2024-07-25 15:14:19,715 autoreload File C:\Users\USER\Desktop\Team-6-project\postapp\admin.py first seen with mtime 1721801154.5331175
DEBUG 2024-07-25 15:14:19,715 autoreload File C:\Python312\Lib\asyncio\events.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,716 autoreload File C:\Users\USER\Desktop\Team-6-project\manage.py first seen with mtime 1721725704.183186
DEBUG 2024-07-25 15:14:19,716 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\asgiref\sync.py first seen with mtime 1721725578.9027112
DEBUG 2024-07-25 15:14:19,716 autoreload File C:\Python312\Lib\unittest\runner.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,716 autoreload File C:\Python312\Lib\asyncio\trsock.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,716 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\schemas\generators.py first seen with mtime 1721725595.1099896
DEBUG 2024-07-25 15:14:19,717 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\utils\hashable.py first seen with mtime 1721725585.9460027
DEBUG 2024-07-25 15:14:19,717 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1721725584.7997339
DEBUG 2024-07-25 15:14:19,717 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\checks\files.py first seen with mtime 1721725585.459455
DEBUG 2024-07-25 15:14:19,718 autoreload File C:\Python312\Lib\gzip.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,718 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\docutils\nodes.py first seen with mtime 1721725574.1299028
DEBUG 2024-07-25 15:14:19,719 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\ckeditor_uploader\urls.py first seen with mtime 1721725603.7723927
DEBUG 2024-07-25 15:14:19,720 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\schemas\openapi.py first seen with mtime 1721725595.1129987
DEBUG 2024-07-25 15:14:19,720 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\utils\html.py first seen with mtime 1721725595.2319026
DEBUG 2024-07-25 15:14:19,721 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\conf\urls\static.py first seen with mtime 1721725581.478703
DEBUG 2024-07-25 15:14:19,722 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1721725585.5150273
DEBUG 2024-07-25 15:14:19,722 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\forms\forms.py first seen with mtime 1721725585.732484
DEBUG 2024-07-25 15:14:19,723 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\template\response.py first seen with mtime 1721725585.8656905
DEBUG 2024-07-25 15:14:19,723 autoreload File C:\Python312\Lib\asyncio\mixins.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,723 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1721725585.99117
DEBUG 2024-07-25 15:14:19,723 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1721725585.9711375
DEBUG 2024-07-25 15:14:19,724 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\fsutil\metadata.py first seen with mtime 1721725562.5321312
DEBUG 2024-07-25 15:14:19,724 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1721725582.6589725
DEBUG 2024-07-25 15:14:19,724 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\PIL\_typing.py first seen with mtime 1721725572.236897
DEBUG 2024-07-25 15:14:19,725 autoreload File C:\Python312\DLLs\_decimal.pyd first seen with mtime 1707236752.0
DEBUG 2024-07-25 15:14:19,725 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1721725582.9754124
DEBUG 2024-07-25 15:14:19,725 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\docutils\parsers\__init__.py first seen with mtime 1721725574.1627417
DEBUG 2024-07-25 15:14:19,725 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1721725585.4238403
DEBUG 2024-07-25 15:14:19,726 autoreload File C:\Python312\Lib\email\policy.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,726 autoreload File C:\Python312\Lib\glob.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,727 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1721725585.5480275
DEBUG 2024-07-25 15:14:19,727 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\utils\_os.py first seen with mtime 1721725585.9174361
DEBUG 2024-07-25 15:14:19,727 autoreload File C:\Python312\Lib\hmac.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,727 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1721725582.9573631
DEBUG 2024-07-25 15:14:19,728 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1721725585.4539185
DEBUG 2024-07-25 15:14:19,728 autoreload File C:\Users\USER\Desktop\Team-6-project\portfolio\views.py first seen with mtime 1721808427.330576
DEBUG 2024-07-25 15:14:19,728 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\files\locks.py first seen with mtime 1721725585.4764578
DEBUG 2024-07-25 15:14:19,728 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\psycopg2\extensions.py first seen with mtime 1721725571.5583768
DEBUG 2024-07-25 15:14:19,729 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1721725585.7104018
DEBUG 2024-07-25 15:14:19,729 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\asgiref\local.py first seen with mtime 1721725578.8991792
DEBUG 2024-07-25 15:14:19,730 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1721725581.550447
DEBUG 2024-07-25 15:14:19,730 autoreload File C:\Python312\Lib\multiprocessing\__init__.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,730 autoreload File C:\Python312\Lib\http\cookies.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,730 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\psycopg2\errors.py first seen with mtime 1721725571.557375
DEBUG 2024-07-25 15:14:19,731 autoreload File C:\Python312\Lib\re\__init__.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,732 autoreload File C:\Python312\Lib\email\generator.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,733 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1721725582.6685462
DEBUG 2024-07-25 15:14:19,733 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\urls\utils.py first seen with mtime 1721725585.9154322
DEBUG 2024-07-25 15:14:19,734 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1721725582.980411
DEBUG 2024-07-25 15:14:19,734 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\decorators.py first seen with mtime 1721725594.9780946
DEBUG 2024-07-25 15:14:19,735 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\status.py first seen with mtime 1721725594.9996307
DEBUG 2024-07-25 15:14:19,735 autoreload File C:\Python312\Lib\pprint.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,735 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\PIL\_util.py first seen with mtime 1721725572.2388997
DEBUG 2024-07-25 15:14:19,735 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1721725585.442849
DEBUG 2024-07-25 15:14:19,736 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1721725585.4794612
DEBUG 2024-07-25 15:14:19,736 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\maintenance_mode\metadata.py first seen with mtime 1721725578.6338139
DEBUG 2024-07-25 15:14:19,736 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\ckeditor_uploader\forms.py first seen with mtime 1721725603.7723927
DEBUG 2024-07-25 15:14:19,736 autoreload File C:\Python312\Lib\multiprocessing\reduction.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,737 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\template\base.py first seen with mtime 1721725585.851884
DEBUG 2024-07-25 15:14:19,737 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1721725582.3356445
DEBUG 2024-07-25 15:14:19,737 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\checks\compatibility\__init__.py first seen with mtime 1721725585.4674609
DEBUG 2024-07-25 15:14:19,738 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\sqlparse\cli.py first seen with mtime 1721725564.0895205
DEBUG 2024-07-25 15:14:19,738 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\sqlparse\sql.py first seen with mtime 1721725564.0950215
DEBUG 2024-07-25 15:14:19,739 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\ckeditor_uploader\backends\__init__.py first seen with mtime 1721725603.777399
DEBUG 2024-07-25 15:14:19,740 autoreload File C:\Python312\Lib\dis.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,740 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1721725585.8812678
DEBUG 2024-07-25 15:14:19,740 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1721725583.2244678
DEBUG 2024-07-25 15:14:19,740 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1721725582.669549
DEBUG 2024-07-25 15:14:19,741 autoreload File C:\Python312\Lib\asyncio\base_subprocess.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,741 autoreload File C:\Python312\Lib\fnmatch.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,741 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1721725585.677783
DEBUG 2024-07-25 15:14:19,741 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1721725564.0990238
DEBUG 2024-07-25 15:14:19,742 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1721725585.4714575
DEBUG 2024-07-25 15:14:19,742 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\fsutil\__init__.py first seen with mtime 1721725562.5301144
DEBUG 2024-07-25 15:14:19,742 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\forms\widgets.py first seen with mtime 1721725585.737494
DEBUG 2024-07-25 15:14:19,742 autoreload File C:\Python312\Lib\multiprocessing\process.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,742 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1721725585.7028704
DEBUG 2024-07-25 15:14:19,742 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1721725585.48046
DEBUG 2024-07-25 15:14:19,743 autoreload File C:\Python312\DLLs\_ssl.pyd first seen with mtime 1707236752.0
DEBUG 2024-07-25 15:14:19,743 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\admin\sites.py first seen with mtime 1721725581.5534456
DEBUG 2024-07-25 15:14:19,743 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1721725585.7038713
DEBUG 2024-07-25 15:14:19,743 autoreload File C:\Python312\Lib\unittest\signals.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,743 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1721725581.5454426
DEBUG 2024-07-25 15:14:19,744 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\views\csrf.py first seen with mtime 1721725586.0001652
DEBUG 2024-07-25 15:14:19,744 autoreload File C:\Python312\Lib\inspect.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,744 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1721725584.797741
DEBUG 2024-07-25 15:14:19,745 autoreload File C:\Users\USER\Desktop\Team-6-project\dash\models.py first seen with mtime 1721725845.3754702
DEBUG 2024-07-25 15:14:19,745 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1721725585.4208286
DEBUG 2024-07-25 15:14:19,745 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\backends\sqlite3\_functions.py first seen with mtime 1721725585.649343
DEBUG 2024-07-25 15:14:19,745 autoreload File C:\Python312\Lib\asyncio\streams.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,746 autoreload File C:\Python312\Lib\multiprocessing\context.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,746 autoreload File C:\Python312\Lib\asyncio\base_events.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,746 autoreload File C:\Python312\Lib\urllib\parse.py first seen with mtime 1707236718.0
DEBUG 2024-07-25 15:14:19,747 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\db\backends\sqlite3\creation.py first seen with mtime 1721725585.6532342
DEBUG 2024-07-25 15:14:19,747 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\rest_framework\utils\humanize_datetime.py first seen with mtime 1721725595.2329047
DEBUG 2024-07-25 15:14:19,747 autoreload File C:\Users\USER\Desktop\Team-6-project\env\Lib\site-packages\django\core\management\color.py first seen with mtime 1721725585.5110292
